x,y,vx,vy,yaw,yaw_rate,wf,wr,Status,Omega,Steer
0.03820379642321292,3.8911024126033853,5.553199604792556,1.1931245606929755,-0.37571308943274684,-2.2264644927546215,141.4808476231186,141.28393729656386,7.0,0.83,-1.0
0.10131591206047816,3.8803969826986213,5.550965901255647,1.2934183479527939,-0.4010169804353704,-2.2721832933488106,143.4353373877189,143.23062228257993,7.0,0.83,-1.0
0.164551532376348,3.869136771552367,5.546568145800851,1.3954934326491433,-0.4268405559965133,-2.3185777963218537,145.3885964916954,145.16234688570097,7.0,0.83,-1.0
0.227901148219388,3.8573058296699467,5.538767527763128,1.498733304161123,-0.4531890568063832,-2.36634924891362,147.31797082670852,147.1095093834506,7.0,0.83,-1.0
0.29135907095856867,3.8449035792537765,5.527347528719883,1.6070495005060996,-0.4800725669895341,-2.4123851773023843,149.2629312174119,149.0340244234458,7.0,0.83,-1.0
0.3549088764601196,3.8319447074658224,5.5124936091370405,1.718102457411068,-0.5074486398656094,-2.453965573355474,151.1660750379678,150.93020899883786,7.0,0.83,-1.0
0.4185275465048428,3.818427821079677,5.492607317042284,1.8306139122538327,-0.5352878333840739,-2.494883109552612,153.05830816606277,152.82825292826504,8.0,0.0,-1.0
0.47509991039562854,3.805923883839073,5.46467309541584,1.9258362064125754,-0.5603683437624788,-2.5155183533340737,114.52464484213465,114.35432761588476,8.0,0.0,-1.0
0.5385164817853975,3.791358661274954,5.401215039403901,2.0278439266779404,-0.588682582475993,-2.519690408030794,82.64388255046357,82.53015866716919,8.0,0.0,-1.0
0.6014568267234258,3.7764529966436102,5.3152193183574745,2.134822894828376,-0.6171526636383488,-2.5430427638894657,59.63613835305415,59.54422195471723,8.0,0.0,-1.0
0.6638330208866718,3.761377549139861,5.214970175474461,2.24783100418395,-0.645902775591327,-2.567747781896502,43.03096550888456,42.964474230224184,8.0,0.0,-1.0
0.7256017493759005,3.746253652240512,5.105349772171475,2.364701266866588,-0.6748995943652116,-2.5865432261443875,31.05883959325058,31.009145888940232,8.0,0.0,-1.0
0.786771931511738,3.73114678355112,4.99210701298626,2.4800289429360975,-0.7040809667883628,-2.599599279527649,22.420209050491195,22.3796255971152,8.0,0.0,-1.0
0.8473393400835072,3.7161043069905544,4.872502985012916,2.5952994588785763,-0.7333772887725376,-2.6074221922837473,16.1749275827416,16.147831488011526,8.0,0.0,-1.0
0.9072939667856612,3.7011490335864945,4.7482893199081975,2.705459688718388,-0.7627500125223404,-2.613659602287449,11.68408821005444,11.646794172934946,8.0,0.0,-1.0
0.9666549508975094,3.686309767079772,4.621821149621607,2.814682178073674,-0.7921705144366393,-2.616530150758713,8.432920578746382,8.409248265701152,8.0,0.0,-1.0
1.018917072932029,3.673224505458315,4.5069959652578975,2.90681074442824,-0.8183376448929024,-2.6170364084051796,6.3215258216717825,6.307835710332906,8.0,0.0,-1.0
1.0771387493742695,3.6586318049694246,4.3744216640969675,3.006071879911171,-0.847782761369158,-2.6185429930199455,4.576246718321016,4.565919169506531,8.0,0.0,-1.0
1.1347607474399244,3.6441674563754995,4.242558322389918,3.100270898087256,-0.8772462165417453,-2.6199660413041013,3.3126801464447517,3.3007432642130055,8.0,0.0,-1.0
1.1917935201874095,3.6298321467471966,4.107701368684562,3.1895332667330614,-0.9067326468056885,-2.6224591897010954,2.398955017103497,2.387512519736772,8.0,0.0,-1.0
1.2482342653604674,3.6156259943380564,3.9706711730042428,3.27464956419374,-0.9362476684337286,-2.623788363288226,1.716068108008203,1.7279165246079267,8.0,0.0,-1.0
1.3040980013660939,3.601565179317189,3.83249511869189,3.35525965449984,-0.9657821706981273,-2.6264104546459013,1.2189231116776502,1.2535176936015735,8.0,0.0,-1.0
1.3593687150261282,3.587657139542807,3.6907930760786507,3.430664939217937,-0.9953552377753407,-2.63104984848405,0.8742621414765388,0.9073418920744123,8.0,0.0,-1.0
1.4140439971507157,3.5739005381469955,3.5496435408477343,3.5002894477554007,-1.0249668748438563,-2.634444277746036,0.635731916183327,0.6503579897030334,8.0,0.0,-1.0
1.4681330173281553,3.560279788941942,3.407202786771427,3.5645533150021227,-1.0546341993958284,-2.6398910854496784,0.4624943141063867,0.48091288449031494,8.0,0.0,-1.0
1.5157193151815727,3.5482984408648535,3.2789416099031365,3.6183419391708513,-1.0810517899977898,-2.644359924200781,0.34437394030316115,0.3553555127972603,8.0,0.0,-1.0
1.568711793788384,3.534961893046438,3.1368656982751593,3.6743065445320107,-1.1108318081917146,-2.65030522866135,0.2435009788813755,0.24836652443173235,8.0,0.0,-1.0
1.6211180444983704,3.5217704626975124,2.990813703759321,3.7237118549918504,-1.140672606523126,-2.6546247222147428,0.17827942721187018,0.1807916931781124,8.0,0.0,-1.0
1.672932058670584,3.5087497504231577,2.8430633748664333,3.7690466824703672,-1.1705749161332544,-2.6609272288848596,0.11718418294691266,0.1378189835642928,8.0,0.0,-1.0
1.7241516090139872,3.49589462503581,2.695490213326209,3.809703367579892,-1.200528388201432,-2.6650443369482772,0.07948220830571529,0.0745034676552406,8.0,0.0,-1.0
1.7747776731532843,3.4832136305063117,2.54847167358352,3.843603433523819,-1.2305535474359108,-2.6720746326738967,0.040103084222946526,0.053281138088825536,8.0,0.0,-1.0
1.8248140266164277,3.470685623136023,2.4042372528765403,3.8731371412568945,-1.260648496553158,-2.678981715737623,0.021788608195887845,0.05516334072375238,8.0,0.0,-1.0
1.874270948636029,3.4583131557800786,2.2571480055757274,3.8984535383139716,-1.2908383490838864,-2.6884781069255763,0.019294677490162563,0.040661409139680804,8.0,0.0,-1.0
1.9231451914652768,3.4461124489438184,2.111421772959164,3.917793338973584,-1.3211362314712893,-2.697005581296704,0.0072871765950305745,0.03285916374107613,8.0,0.0,-1.0
1.966094414983179,3.4353920049150335,1.9821311440526643,3.931666773325346,-1.3481481864287,-2.7063157976562358,0.012748927695777082,0.01588557523926104,8.0,0.0,-1.0
2.0138678815719833,3.4234800109013594,1.8388203625706288,3.942315408555622,-1.3786510277117172,-2.7165541573835665,0.001975876187232094,0.026290039118049627,8.0,0.0,-1.0
2.0610555228808707,3.4117233967338465,1.6940196138793409,3.947402252181537,-1.4092733637289574,-2.7269918423671555,0.0009223580408281255,0.012125312016404264,8.0,0.0,-1.0
2.1076610463284844,3.4001320937238395,1.5519496109398987,3.949035866158591,-1.4400144559204824,-2.73805764063325,0.0037749450677752906,0.0037462187980187296,8.0,0.0,-1.0
2.153689800242482,3.3886837058646226,1.411293099446775,3.944044010550687,-1.470883362270422,-2.748680392293211,0.005777031397261014,0.00819820386392601,8.0,0.0,-1.0
2.1991314409266316,3.3774052948261,1.2689569941918348,3.9363110962974788,-1.5018607546673097,-2.7575775496328925,0.023242286864095983,-0.013174009310996345,8.0,0.0,-1.0
2.244002512759801,3.3662904846941126,1.130060811963164,3.92312421304447,-1.5329467455969565,-2.768504855842774,0.004288286658641078,-0.05220557362026718,8.0,0.0,-1.0
2.288302945479529,3.355335255509309,0.9931803479563415,3.905624209815755,-1.5641390145016452,-2.77642642576291,-0.015349670691660575,-0.05140767409110354,8.0,0.0,-1.0
2.3320141937531957,3.3445309815850175,0.8584088415772669,3.881554886561513,-1.59542221933527,-2.784928603431911,-0.03675208909548073,-0.0333521602031282,8.0,0.0,-1.0
2.3703751185448043,3.3350486611659678,0.7407907059195499,3.857348018437659,-1.6232908970257494,-2.7903090814817957,-0.05930489010202749,-0.02872394644906398,8.0,0.0,-1.0
2.4129815061404125,3.324527484973438,0.6092025226474258,3.826592763921578,-1.654734391921813,-2.799320793192439,-0.0635745205028907,-0.02603554265893547,8.0,0.0,-1.0
2.4550071717499162,3.3141718286810478,0.4806491568031974,3.7901704536509024,-1.6862527266865333,-2.803945146454693,-0.07066637200659281,-0.03467767390021452,8.0,0.0,-1.0
2.4964556968987957,3.303959564526347,0.3559523110731028,3.7511955904017382,-1.7178183553244482,-2.807321678546594,-0.058406243667952544,-0.019695270396799202,8.0,0.0,-1.0
2.537313391472589,3.2938937517199496,0.23339893666695116,3.7055761009992723,-1.7494136986338922,-2.8088377164776053,-0.050871007877812124,-0.021844642857907243,8.0,0.0,-1.0
2.577576892154551,3.28398380296222,0.11286105632432161,3.657142507795902,-1.7810286372836561,-2.8108787492724123,-0.053922825919307256,-0.024816245391690993,8.0,0.0,-1.0
2.617256961482304,3.274228267334722,-0.003299344342688455,3.6060067756723386,-1.8126682482425631,-2.814417311698146,-0.05900164129025084,-0.01475514859405579,8.0,0.0,-1.0
2.656360433191635,3.2646132994221095,-0.11593512214218092,3.550053784944788,-1.8443362732745863,-2.814521223516994,-0.04172324109394066,-0.02165289610373399,8.0,0.0,-1.0
2.6948579174422562,3.25516264849626,-0.22633108166388047,3.4891455653578483,-1.875987877475359,-2.8125452862994385,-0.03029417029369933,-0.015498758573765403,8.0,0.0,-1.0
2.7285892212804987,3.246890522046711,-0.31929255243317356,3.4340763033431876,-1.9041060217528964,-2.8115320086017026,-0.029952159074101085,-0.020834819460543098,8.0,0.0,-1.0
2.765964418055796,3.237716584502768,-0.4204115323051081,3.3673363357199397,-1.9356983644901355,-2.805828515685062,-0.05034861877168735,-0.026785294557616336,8.0,0.0,-1.0
2.802760891356459,3.2286990259455752,-0.519700380205298,3.300392073227738,-1.9672148175852238,-2.7980672145024745,-0.05664035412067669,-0.01632613326197489,8.0,0.0,-1.0
2.8389739704698305,3.2198320458325735,-0.6138790229961089,3.2295357394466495,-1.9986473829707796,-2.790165197254227,-0.02558080571769086,-0.01525228834538386,8.0,0.0,-1.0
2.8746071217678737,3.211117226705134,-0.7040306017535973,3.156398342495877,-2.029965414961524,-2.777898972010046,-0.03136042062625777,-0.00727366106409288,8.0,0.0,-1.0
2.909667612943406,3.202555828458678,-0.7902295713873334,3.081551787019504,-2.061148036208644,-2.766148243575126,-0.02221062941888407,-0.045888364278699384,8.0,0.0,-1.0
2.9441440204395506,3.1941389059503975,-0.8702148494972431,3.00453211860091,-2.0922019244742467,-2.7535058233225125,-0.005542650105189763,-0.05037518131315058,8.0,0.0,-1.0
2.978048517880247,3.1858618942608943,-0.9466925925269914,2.9263085405960245,-2.123077021614083,-2.735772348358773,0.009302598911326239,-0.0528005241657295,8.0,0.0,-1.0
3.0113699777846086,3.177737221196355,-1.019639961363024,2.8451226556017457,-2.153730058085914,-2.714274644424374,0.005090061390808559,-0.05609520552524963,8.0,0.0,-1.0
3.0405194440778844,3.1706403855795644,-1.0808949223871416,2.774465304876305,-2.180788500656807,-2.6951644034856166,-0.00027574450219366303,-0.06102318991745364,8.0,0.0,-1.0
3.072779721634722,3.1628050147315996,-1.1449334574422434,2.6908340784277565,-2.2109773878581294,-2.671168502645934,-0.009553123848372001,-0.05565807909866973,8.0,0.0,-1.0
3.100955729173716,3.1559750195141505,-1.1964628739696375,2.614148711342957,-2.2375667527542924,-2.64632804901779,-0.02693477582590381,-0.052050094865370676,8.0,0.0,-1.0
3.128666844257691,3.149269492667936,-1.2447874425599792,2.5384582765826953,-2.2639153118693747,-2.6226140270372604,-0.02463088666274626,-0.06671677492490383,8.0,0.0,-1.0
3.1592997755348753,3.141881541219954,-1.2965193680297198,2.4524773157517457,-2.293257393218744,-2.593886119722649,-0.014194927580578727,-0.054182926950409105,8.0,0.0,-1.0
3.1893567647784793,3.134661055086944,-1.3415805925092168,2.3673683584607974,-2.32226196151448,-2.5618712376632735,-0.005597418375555179,-0.056868487767178524,8.0,0.0,-1.0
3.2188292659476914,3.1275774602190443,-1.3818207327931888,2.282219934146871,-2.3508861728324226,-2.5264636546287393,-0.016164163718189205,-0.045668533319250124,8.0,0.0,-1.0
3.2477274573041424,3.120648669432072,-1.4186577495065806,2.196987004239808,-2.379111017981795,-2.491718783734443,-0.018011824771887504,-0.05546186964813066,8.0,0.0,-1.0
3.2760538690396763,3.1138749097149927,-1.4502540445150467,2.11164998286273,-2.4069277530785698,-2.4519019914193527,-0.017713371786106324,-0.04649337273677442,8.0,0.0,-1.0
3.3037888252816567,3.1072576674875365,-1.4763793442967006,2.026309042592544,-2.434295882500186,-2.4109189692768584,-0.004076032004575474,-0.0678824170939063,8.0,0.0,-1.0
3.330941964083335,3.1007946859232107,-1.4993566602848798,1.9437357075849573,-2.461164569904371,-2.365786736945213,-0.027870001777970096,-0.07240426370674277,8.0,0.0,-1.0
3.3545973744577298,3.0951851847375833,-1.51633765489457,1.8708082146643736,-2.48461431801017,-2.32405164091247,-0.019995182851867466,-0.07029988983247716,8.0,0.0,-1.0
3.380669374192062,3.0890119658753905,-1.5301761574239348,1.7902737740338595,-2.51049538790385,-2.2774077673357818,-0.00892087369276875,-0.0738094957337337,8.0,0.0,-1.0
3.4061455147291144,3.0829803942557605,-1.5389399471270038,1.7098163318826678,-2.5358446975451563,-2.2286781025043996,-0.011091795956991172,-0.09093214145560924,8.0,0.0,-1.0
3.4310373159986285,3.0771028882744638,-1.5449972602816875,1.631547160437237,-2.5606281936134323,-2.1767758253775567,0.008166382975650623,-0.07741834728670144,8.0,0.0,-1.0
3.4553533986348195,3.071381723348846,-1.5480619112606238,1.5539966319437621,-2.5848217073063773,-2.1232666787237466,0.019264392403633316,-0.08462418897912544,8.0,0.0,-1.0
3.4790829405869936,3.0658109180954334,-1.5450286235093793,1.479107575267058,-2.608404997847733,-2.0695239673064565,-0.007618134783960145,-0.07313725727820194,8.0,0.0,-1.0
3.5022232243263955,3.060385551463138,-1.5402975339827083,1.407415572922141,-2.631373739623791,-2.0141399213392894,-0.0022498858617239527,-0.077279486858224,8.0,0.0,-1.0
3.5247714869176567,3.0551145386944514,-1.529995316856092,1.3344971899812894,-2.653716235142684,-1.958038296792462,-0.010770781135501346,-0.09223611519207228,8.0,0.0,-1.0
3.544307617939244,3.050560667618184,-1.5190744238641263,1.2723605829577092,-2.6730428387573455,-1.9069700422898057,-0.019075946834158978,-0.08725618762647469,8.0,0.0,-1.0
3.5657312675060218,3.045574486683155,-1.5048885111665629,1.2073294997908892,-2.6941624861531692,-1.8471326720097747,-0.039188176823777315,-0.07646443567958325,8.0,0.0,-1.0
3.5865729596009115,3.040724308846804,-1.4859939466729915,1.143020116740443,-2.7146150554543236,-1.7876222864423228,-0.03501363682954275,-0.07797264159476845,8.0,0.0,-1.0
3.606823621189889,3.036013400843524,-1.4656157050759278,1.081136195816927,-2.734381095865073,-1.726636025839892,-0.04302193068299284,-0.07118592727219306,8.0,0.0,-1.0
3.6264944975351794,3.0314408608537198,-1.4434187272599874,1.022588303855649,-2.7534662075578162,-1.666285537262956,-0.05131195665144805,-0.06430474830263921,8.0,0.0,-1.0
3.6455822605847494,3.027010530952222,-1.4174160241733889,0.9644659642527413,-2.7718608134662186,-1.6039621239834196,-0.05162351948773358,-0.06399101927038486,8.0,0.0,-1.0
3.6640773121435557,3.022733053966789,-1.38977079643832,0.9089886639771426,-2.7895630526092234,-1.542399950503227,-0.04295864458063169,-0.06903427064715302,8.0,0.0,-1.0
3.681988068897191,3.0185964353954526,-1.3604446419020784,0.8564308712188957,-2.8065681395888338,-1.480142149701135,-0.03576513113764422,-0.07205292378503914,8.0,0.0,-1.0
3.699319875962497,3.01460148498063,-1.3291153081124805,0.805880860220503,-2.8228562584754044,-1.4159507233647184,-0.048415330408988336,-0.07159490392134095,8.0,0.0,-1.0
3.714234234641987,3.0111707612472873,-1.3000095717041837,0.76197027816279,-2.8367372201672247,-1.3596956634727881,-0.051723865415378885,-0.06143588889367678,8.0,0.0,-1.0
3.730475088022492,3.0074640249128266,-1.266887698568832,0.7140390739449851,-2.851684618527659,-1.2971525291623638,-0.03582203016450464,-0.0268229737150088,8.0,0.0,-1.0
3.7461548896489227,3.003928496758429,-1.2340252453679157,0.6675693254883409,-2.865920775211499,-1.2344891507110949,-0.03753387696290908,-0.03341768977023312,8.0,0.0,-1.0
3.761259257039883,3.000553089672718,-1.1950642603639126,0.6247040639683948,-2.879443124568873,-1.1708291639224377,-0.03692747476783968,-0.04184517318510038,8.0,0.0,-1.0
3.775768684274453,2.9973172486106248,-1.1547833542489234,0.5850823509004457,-2.892271137301369,-1.1095795326963949,-0.053519724078674426,-0.04543112920962217,8.0,0.0,-1.0
3.789684636585735,2.9942263424480853,-1.1136603790961148,0.5462922050492024,-2.904407053442057,-1.0489003300983482,-0.046238556289748184,-0.04547409964756199,8.0,0.0,-1.0
3.803011657774554,2.991257673109578,-1.07142063352746,0.5103401767016659,-2.915870573372975,-0.9884663407910879,-0.04366320056076177,-0.044887284632015446,8.0,0.0,-1.0
3.8157502005248958,2.988430561334458,-1.0282164096956028,0.4755339786114121,-2.9266486783829886,-0.9281164763144916,-0.03775035158870782,-0.025096445530231076,8.0,0.0,-1.0
3.827907096063269,2.9857429028589104,-0.9863027072635051,0.4417869660471682,-2.936752988273693,-0.867986476551569,-0.043288695695063155,-0.023235103205577406,8.0,0.0,-1.0
3.839489414215929,2.983192768589444,-0.9412366691265018,0.41197365736164077,-2.9461834023462377,-0.8085528491664249,-0.0406913635747346,-0.0270575755357109,8.0,0.0,-1.0
3.849284082651777,2.9810377144798434,-0.9004645227692887,0.3848104312579515,-2.9540090525111817,-0.7565674258630632,-0.04220720575704378,-0.026565813046683703,8.0,0.0,-1.0
3.859749881163173,2.9787436013883064,-0.85499341338083,0.3561070913100908,-2.9622008130057655,-0.6998362956854522,-0.04639588837217047,-0.04251903066691426,8.0,0.0,-1.0
3.8696313020329467,2.9765828903220855,-0.8074099009763347,0.32879701325054317,-2.9697509253150773,-0.6425379407599378,-0.05824145241294561,-0.03762635535257463,8.0,0.0,-1.0
3.878921884769012,2.9745629476226094,-0.7612716882955336,0.3012180208616294,-2.9766629177813706,-0.586758386621793,-0.045758654475210214,-0.044917884196500696,8.0,0.0,-1.0
3.8876400548491157,2.9726903392258173,-0.7145248904571491,0.276651272164752,-2.982962446172277,-0.5333244756054875,-0.042086471819768295,-0.05093810588478773,8.0,0.0,-1.0
3.8957762712041326,2.9709490200699142,-0.6658305533082552,0.2528156830946532,-2.9886655354885203,-0.4806197831420277,-0.033532094642145904,-0.04279319770955893,8.0,0.0,-1.0
3.903311392028236,2.969352756289048,-0.6160237900490012,0.2289655199157777,-2.993783805044439,-0.4297169102639498,-0.02555208144993651,-0.037437421791098685,8.0,0.0,-1.0
3.9102466685263666,2.9678954975479392,-0.5664150251716413,0.20594217877392546,-2.998337035780707,-0.37959607594244654,-0.03225092582451253,-0.018617889294209464,8.0,0.0,-1.0
3.916593460351238,2.966585970339583,-0.5170363999675696,0.18370319811343883,-3.0023273247765974,-0.3302470224470806,-0.053097988936818545,-0.03650576516423358,8.0,0.0,-1.0
3.921731070165136,2.9655308806370346,-0.4713796950269312,0.16704779107681325,-3.0054196766892685,-0.2882413741771173,-0.04615936841883736,-0.03290314782937961,8.0,0.0,-1.0
3.926940736140393,2.964450818085784,-0.4203347629577492,0.1468094778954541,-3.0084062319286953,-0.242964629453444,-0.03784359732337067,-0.027298869928508912,8.0,0.0,-1.0
3.9315502068573527,2.9635034824511823,-0.36950684240799736,0.12707352559226756,-3.010888571257321,-0.19853905984897594,-0.040950603287934366,-0.018581424430649765,8.0,0.0,-1.0
3.9355606967213523,2.9626840024558043,-0.3194011475998333,0.1089420953181629,-3.0128836617833996,-0.15658568396597375,-0.020823859651472803,-0.039894522573391156,8.0,0.0,-1.0
3.938992610416761,2.9619919381168582,-0.26934606065970057,0.09092514669150667,-3.014424262213527,-0.11755293134712987,-0.025114981456226117,-0.04848577245465423,8.0,0.0,-1.0
3.9418309475569586,2.961424835859974,-0.21803596632771874,0.07245609732097964,-3.015537164367795,-0.08099280590549444,-0.022675404874603934,-0.058906674585332906,8.0,0.0,-1.0
3.944063894105902,2.9609812345869693,-0.16635416866529726,0.05500548369630032,-3.0162613088365826,-0.04883505046612797,-0.02004874060138618,-0.053022976693952444,8.0,0.0,-1.0
3.9457112173591145,2.9606653027259897,-0.11649346745022596,0.0370374468108822,-3.0166467869987135,-0.020305673831002024,-0.01845118695208909,-0.03780410151860772,8.0,0.0,-1.0
3.9467628869137936,2.9604711802942556,-0.0645106136841149,0.020553253883311643,-3.016759628404487,-0.0009915422594893913,-0.018372039773274985,-0.02214776524947984,8.0,0.0,-1.0
3.9471871737016992,2.9603978130489454,-0.01799318338791891,0.004995498932901445,-3.0167168655545686,0.0063598333537897836,-0.019912659354006837,-0.006440743721552157,8.0,0.0,-1.0
3.947285811587351,2.960383975700181,-0.007069617518147806,0.0024173340052787507,-3.0166882433574016,-0.017198569626623778,-0.031648198115747865,-0.026789688679418572,8.0,0.0,-1.0
3.947378659109976,2.960375485061872,-0.008675737170331328,0.001452952396857419,-3.016656632230166,-0.013973176922514312,-0.04460497402222202,-0.0291253999101233,8.0,0.0,-1.0
3.947472764436091,2.960382549809055,-0.004373795095109908,-0.0002593479326042122,-3.0166018444904426,-0.0001528434874386855,-0.03772067384032833,-0.02181884462462129,8.0,0.0,-1.0
3.9475710655934853,2.9603731790981573,-0.009287014774853872,0.001630204576099476,-3.0165492797401408,-0.017449534896392463,-0.0390364208567954,-0.028612626207124472,8.0,0.0,-1.0
3.947667460242526,2.9603626616376806,-0.006627864474904661,0.0019798759802086814,-3.0164875336375205,0.013934156260481244,-0.04352835286073927,-0.018752510153461903,8.0,0.0,-1.0
3.947762927828042,2.960350172252231,-0.005723361061374335,0.001279553728060019,-3.016449811526652,0.0011089726270439183,-0.05701865421331837,-0.03263753715352209,8.0,0.0,-1.0
3.9478551379576703,2.9603329002358243,-0.007177778005807157,0.0026264833730290467,-3.016391665963601,0.013260889456584612,-0.05863871007688309,-0.022902490559824927,8.0,0.0,-1.0
3.9479416364730175,2.9603089765466115,-0.009750518215068461,0.0023021906313332985,-3.0163764727291325,-0.006127816277755223,-0.05088324020134584,-0.02663572233949449,8.0,0.0,-1.0
3.9480269399212022,2.9603010104316816,-0.007979592953016295,0.002079545798147731,-3.016344529438125,0.012567882103271298,-0.03258709628493732,-0.03519683559499325,8.0,0.0,-1.0
3.948125575002635,2.9603008206852928,-0.009871776526139901,0.0018781673251148435,-3.0163375286707073,-0.01361697137974462,-0.04009049038226794,-0.030959398764803716,8.0,0.0,-1.0
3.948221330382132,2.960297088650417,-0.010714757287194348,0.0019576542272291397,-3.0163221626312984,0.020502543073575987,-0.04047615143542658,-0.021281396964682647,8.0,0.0,-1.0
3.94832347376721,2.9602854808328707,-0.01006596516306607,0.003008385944840339,-3.016279319165499,0.01535596445018942,-0.04502969567179345,-0.00953134107896455,8.0,0.0,-1.0
3.948410329194554,2.9602584107251038,-0.008614621644935828,0.0038545389323004844,-3.0162619335725798,0.01531966896321781,-0.03669738555518517,-0.0035716872517659363,8.0,0.0,-1.0
3.9485026161284873,2.960251198612623,-0.009219780235286662,0.0012053279881641455,-3.01620108320797,-0.014029095883191144,-0.03175014841098415,-0.003815688420602206,8.0,0.0,-1.0
3.948598517795476,2.960257034800475,-0.004489490026598146,0.00036616892068760097,-3.0161802418688635,0.0051703646224180305,-0.019617169054784233,-0.020010565768450804,8.0,0.0,-1.0
3.948695370267417,2.9602516023680194,-0.010920191062486078,0.0025821329972863074,-3.016206492597199,-0.023170454852245278,-0.017922015158476984,-0.013380402768332769,8.0,0.0,-1.0
3.9487775033042065,2.9602427547375263,-0.008277100029259953,0.0029713232197532916,-3.016271288289867,0.007640709863684671,-0.017173149141821744,-0.011819239071772562,8.0,0.0,-1.0
3.948858188723263,2.960233733738896,-0.007506210686052247,-0.001107163857017536,-3.016306552461673,0.013848917188479713,-0.0025531016805551074,-0.028343029338219534,8.0,0.0,-1.0
3.948957933444821,2.960257667348854,-0.010393335599279024,-0.0012515701987357466,-3.016352405620424,-0.01785784276690587,-0.02091577728672207,-0.042429693831698964,8.0,0.0,-1.0
3.9490469689575503,2.9602720335720725,-0.004163852956244561,0.0009603459722994758,-3.0163613831476845,0.004192929347825988,-0.025906045888925273,-0.052065293654655204,8.0,0.0,-1.0
3.949148875928627,2.9602728874791904,-0.009637395008934443,0.0022817033708334954,-3.016358007062112,0.017008834748876524,-0.02951981195649608,-0.040449738785059204,8.0,0.0,-1.0
3.949255574720108,2.960266657422929,-0.005694675039329223,0.0008403358076688899,-3.016339961703812,0.00034213372110124957,-0.033385858886574526,-0.03944124828607079,8.0,0.0,-1.0
3.9493450090717017,2.9602661822816008,-0.010291131970274744,0.001798750795483627,-3.0163112297875894,0.008433622882618876,-0.03710463998898725,-0.05169600111268566,8.0,0.0,-1.0
3.9494357633211323,2.9602591339713094,-0.008562683085288942,0.0017248830458001915,-3.016269462372735,-0.016702410476043154,-0.025084106741555784,-0.04764399164932197,8.0,0.0,-1.0
3.949530650870525,2.9602523275525603,-0.006871156548785718,0.0008242581783788434,-3.0162476887185123,-0.011747775837375674,-0.03148296462268299,-0.02628473680652303,8.0,0.0,-1.0
3.949630040896879,2.960248297222496,-0.009692429876792611,0.0024253414315108315,-3.016175675021156,-0.01413115563948551,-0.03658696165363186,-0.025158885269300196,8.0,0.0,-1.0
3.949717975974065,2.960242170838618,-0.010061604258683205,0.0024300892625145707,-3.016144720963956,0.012844287669129402,-0.019434156019346626,-0.031336716174396914,8.0,0.0,-1.0
3.9498126406494585,2.9602426021128623,-0.005044625460869968,0.0005943306160533991,-3.0160773757901316,0.006776932456296257,-0.038472361059504454,-0.014491234463520478,8.0,0.0,-1.0
3.9499039851758657,2.960241762061631,-0.004527075327400409,0.001210080565644796,-3.01602188365278,0.006005701954389002,-0.032369978539694165,-0.02789177801094688,8.0,0.0,-1.0
3.949997597229776,2.9602453192946867,-0.008222828455293847,-6.423015562468596e-05,-3.015971038569504,-0.017448594863336348,-0.02300157576055056,-0.010055827434079487,8.0,0.0,-1.0
3.950089170492452,2.960259553101662,-0.00799850625760272,-0.00026281440626390565,-3.0159400464397477,0.02404707570476126,-0.02518386717558406,-0.009962141786970177,8.0,0.0,-1.0
3.950171712767542,2.9602573827789116,-0.0073277297049700015,0.0009134324553927667,-3.0159354709629658,0.012131974342851744,-0.02669494064312549,0.017762270831291657,8.0,0.0,-1.0
3.9502545485572935,2.960235984283439,-0.002582191708344576,0.001704630903006036,-3.015963978068697,0.022347894472088275,-0.03794620676895302,0.01986708561689993,8.0,0.0,-1.0
3.950284934433854,2.9602237787281656,-0.002704836626953992,0.0015659368249806172,-3.0158868119348554,-0.006211053091701207,-0.032010284901303226,0.006061890771424576,8.0,0.0,-1.0
3.950322694230636,2.9602209272141513,-0.005162534742947081,-0.00017810860688736866,-3.015772401103999,-0.005007525432116269,-0.040354153813217976,0.004773964450733683,8.0,0.0,-1.0
3.950404502220772,2.9602464953622514,-0.00795134716197007,0.0008899210033134245,-3.015650383598705,-0.00829625827771283,-0.06380011903005409,-0.011452760563149821,8.0,0.0,-1.0
3.95050739452407,2.9602448549645803,-0.005557044970669708,0.0010451781919919227,-3.0155458141084193,0.011540194510355296,-0.05600207664931542,-0.009389470275340994,8.0,0.0,-1.0
3.9506009805429625,2.9602231704661413,-0.009965849113338037,0.0037373846137065516,-3.0154466651603493,-0.0068558915383650915,-0.05394317791453498,0.006131216878146313,8.0,0.0,-1.0
3.950675235000553,2.9601942094200275,-0.008113985454860851,0.004916262576526146,-3.015426289392574,-0.00035599417272146397,-0.06641716266152228,0.012634336300796155,8.0,0.0,-1.0
3.950755161519283,2.9601520822728884,-0.005250729589941473,0.005515495584903319,-3.0153473050435387,-0.003310051943243849,-0.06328591155624524,0.00609187837204932,8.0,0.0,-1.0
3.9508414099872726,2.960122288329196,-0.007822508806028276,0.0010591079978883261,-3.015222507617928,-0.0025002453010366,-0.053294932820551574,0.01508267798466751,8.0,0.0,-1.0
3.9509191497889575,2.960113928272421,-0.0018457691412537738,0.006047089288963629,-3.015158464965727,0.00510587890218164,-0.07005642237226482,0.01377009764420084,8.0,0.0,-1.0
