x,y,vx,vy,yaw,yaw_rate,wf,wr,f_FL,f_FR,f_RL,f_RR,status,omega,steer,timer
-3.739583052476719,3.9849053282634834,1.087399311081899,0.00020375340896292696,0.002301392821355225,-0.00013585774598036808,20.441533022534898,22.728037253892822,0.5422693095206876,0.6119930616832542,6.603157309268576,6.619832176352378,7.0,0.85,0.0,0.5555555555555556
-3.7271009316020463,3.9849394770691577,1.1320197129538698,0.000382303619284364,0.0022871964424239434,-0.0023089335483470514,21.00946725013507,23.30223551083784,2.766050047131602,2.6799108169383756,6.532094982587224,6.507462941153735,7.0,0.85,0.0,0.5666666666666667
-3.7155782931282975,3.984970582261723,1.173261350368953,-0.00014654267661578797,0.00226668024661701,-0.002017869743972166,21.794551688752982,24.083854777227504,2.44092007565009,2.790505018953338,6.348098290729582,6.548979751055133,7.0,0.85,0.0,0.5777777777777778
-3.7021425356585547,3.9850036194313687,1.2168287736223546,0.00024426774132127037,0.0022583699475329476,-0.0011916468579204302,22.742083153677306,25.065135709525826,0.8277228515359849,1.748568892488646,6.649893349533066,6.539487351393643,7.0,0.85,0.0,0.5888888888888889
-3.6882020206500097,3.985037922366982,1.2616072749921938,0.00046824035239968276,0.002249313727698392,-0.0014473097697693142,23.476147921344634,25.795994170916472,2.4218813792714555,2.361292064334209,6.479884062655873,6.370534008616545,7.0,0.85,0.0,0.6
-3.673771394702174,3.985074381259242,1.304500002840629,-8.43329870512759e-05,0.002230021447625091,-0.0009292849078518933,24.32763352385347,26.62559197211175,2.1485632619365935,1.2020358089671623,6.484030674307878,6.538804509176546,7.0,0.85,0.0,0.6111111111111112
-3.658847510335016,3.9851094616729466,1.3482743413955705,5.731435165985167e-05,0.0022225875481672883,-0.0007649161433958492,25.14524125394407,27.45800345474189,1.2442285900536212,2.1498902769068136,6.700142393748428,6.40414484326187,7.0,0.85,0.0,0.6222222222222222
-3.643439327371796,3.985151758015822,1.3924524302199477,0.0016104254468572235,0.0022038989951844255,-0.0031806207024781914,25.938757792280292,28.280914669580184,1.9544061005406401,1.830031696933133,6.455647598785194,6.4657423213397545,7.0,0.85,0.0,0.6333333333333333
-3.6275330635026872,3.985195891975373,1.4363939696433825,0.0004278156873754319,0.0021671802125579347,-0.002901097758422339,26.767583377043962,29.127478813625466,1.9968705816968149,1.767874329414484,6.405826142807697,6.450895687404736,7.0,0.85,0.0,0.6444444444444445
-3.611118715435194,3.985236672138917,1.4816925144973456,0.00048144608884209293,0.0021401811373358438,-0.0017649764282859893,27.623675366703814,29.995627525117218,2.4340841506831197,1.4009607383572384,6.376421371658836,6.482349121516258,7.0,0.85,0.0,0.6555555555555556
-3.5960979702812637,3.985272645418715,1.5215308701005823,-0.00034722281070595105,0.002121724404611299,-0.0011997317921758465,28.368668718223837,30.69749322180735,1.8376573258702467,2.179354041791285,6.530798350805007,6.375686047755312,7.0,0.85,0.0,0.6666666666666667
-3.5787244588890736,3.985309571150616,1.567484740475627,-1.9870323109994555e-05,0.002116096085622001,-0.0003827844144151059,29.249676205438636,31.579918541669976,1.732499151687805,1.5495523249743108,6.554364882560124,6.575979520018045,7.0,0.85,0.0,0.6777777777777778
-3.5608339793204853,3.985346294672821,1.612214810969251,0.0003305938137797049,0.0021151072532823913,0.00033684397745765754,30.055733642742126,32.39820756790607,1.8774171498379428,1.9418220999070757,6.498409746421363,6.430500751251363,7.0,0.85,0.0,0.6888888888888889
-3.542445782483253,3.985386977629719,1.656458862388151,-0.0006849318217563855,0.002109401592885458,-0.0004981182929796336,30.87073701766029,33.23419300523062,1.974165337216759,1.919584269093158,6.558261997668155,6.431279181442734,7.0,0.85,0.0,0.7000000000000001
-3.523555813159342,3.9854316335425652,1.7017572617262642,0.0006992654671143821,0.0021059506376378888,-0.0018078028184688754,31.70596106153163,34.0773002815847,2.1805552844750418,1.4900820551414335,6.247259335599387,6.741131939060975,7.0,0.85,0.0,0.7111111111111111
-3.504157517456621,3.985473519017994,1.7468919688875912,8.410019722174245e-05,0.0020894566631653095,-0.000306640704225544,32.574909830766586,34.93943366479426,1.4798583726695282,1.8690129966711504,6.792370162685214,6.457942246696755,7.0,0.85,0.0,0.7222222222222222
-3.4842501343971506,3.9855209372668225,1.791714914873899,0.0003812826932085611,0.002075187915045941,-0.0013628086559869437,33.371650227758025,35.71294867340801,1.9757608843601169,2.094473717289973,6.505669922648707,6.329266094037608,7.0,0.85,0.0,0.7333333333333334
-3.463848066439313,3.985565030629291,1.8363141613176075,-4.210545551770425e-05,0.002065936768725629,-0.0002310456165102864,34.22072301431747,36.552849710198686,1.862671751132114,1.8353756858124135,6.542033984734389,6.439352058846025,7.0,0.85,0.0,0.7444444444444445
-3.4429349255539976,3.9856041710093244,1.881568597883306,-0.0003447932085604914,0.0020685391253013096,0.0012216212227320299,35.075021672278005,37.4252248408371,1.6543534748714521,2.168275957990215,6.630568926606522,6.268332351186962,7.0,0.85,0.0,0.7555555555555555
-3.423920089995882,3.9856330658608976,1.9210204108634124,-0.0016483912286421132,0.002086028175433183,0.0028246581756752043,35.82694498952676,38.13637759392941,1.696326527028718,2.170411800665236,6.6874173101057055,6.35872010330345,7.0,0.85,0.0,0.7666666666666667
-3.4020626283435185,3.985666537949218,1.9651456366161506,0.0002459895574287753,0.002123905300504701,0.0030286154627014498,36.63821679602654,38.982316811024276,1.8293638284827063,1.9971282088684787,6.474452012905525,6.401271746329647,7.0,0.85,0.0,0.7777777777777778
-3.379698426399998,3.985714784673558,2.010015978832579,-0.00020353642918813646,0.002138020723048159,0.0007780513291547535,37.4619406481214,39.80880970072199,1.856913919976833,1.8856700942724387,6.532103249652624,6.467680236118575,7.0,0.85,0.0,0.788888888888889
-3.3568350603102357,3.9857614411376576,2.0543847676549816,-0.0004432046531187217,0.002146374647706632,0.0002340919746256699,38.27679248591856,40.631457582009816,1.9997991597922402,2.0440317723146633,6.46461324068951,6.371622480294206,7.0,0.85,0.0,0.8
-3.3334669089747795,3.9858168667146816,2.099676851682545,0.000615541424712083,0.0021428535787915764,-0.0011142696713384765,39.148406362721005,41.5005453991969,1.7470552669837114,1.805285041200002,6.598079348926859,6.475822903437517,7.0,0.85,0.0,0.8111111111111111
-3.309592323691539,3.9858679269901796,2.1439247523394,-0.0010453206062445886,0.002133903126838455,-5.9966381906696536e-05,39.992187658513004,42.35503093858979,1.8755271869985344,1.824384434082421,6.511318511947626,6.493400927456176,7.0,0.85,0.0,0.8222222222222223
-3.285225845350537,3.985916067910261,2.187207799085046,0.0001426203767640689,0.0021465044490504197,0.0006279063928477796,40.78363547848277,43.17428842127226,1.8440892513410174,1.8280564042433594,6.500366405258838,6.45627822921673,7.0,0.85,0.0,0.8333333333333334
-3.260364256871519,3.9859738955098614,2.2327877294674394,0.00044731373329711126,0.0021465246815962655,-0.0004988056472151947,41.62582343531189,44.02853261130466,1.8543197869823245,1.83886144185457,6.522553434264377,6.500968403919776,7.0,0.85,0.0,0.8444444444444444
-3.234999585977892,3.986037128527796,2.277251801535026,0.0006371048855940792,0.0021328203678949416,-0.002098890094758232,42.44855405486847,44.83583225258121,1.8052827345818248,1.8366890129009676,6.496487906973827,6.469997477088887,7.0,0.85,0.0,0.8555555555555556
-3.212024920130796,3.986090290370901,2.3172920470274083,0.00014980732740722423,0.0021132228206098267,-0.0013783677074028747,43.2075330315767,45.60225015136997,1.7141941732823385,2.06320190601668,6.676726739665766,6.267838185848474,7.0,0.85,0.0,0.8666666666666667
-3.185707432834666,3.9861507657309714,2.3615396900772545,0.0005846551324667502,0.0020973967466473647,-0.0010981475523756112,44.017715542711606,46.41827957775618,1.905081116641986,2.0987792462411297,6.4484576242193805,6.260725128517562,7.0,0.85,0.0,0.8777777777777778
-3.1588933143332674,3.9862143386068127,2.40603164074607,0.0007619554185492319,0.0020791149785278286,-0.0013160114435242902,44.85143934854346,47.27310953649572,1.832262677078328,2.069501781720719,6.531077643765754,6.275537942493213,7.0,0.85,0.0,0.888888888888889
-3.1315663243942695,3.986275575676189,2.4509757786278854,0.0007786086031751237,0.002064884218233209,-0.0009427135330833656,45.699856335109246,48.13703663009723,1.770959014613053,2.172148679913252,6.613231266948543,6.199429237507477,7.0,0.85,0.0,0.9
-3.1037375581185813,3.9863407134716966,2.4963225874218975,0.0005999065687201221,0.002051113321670411,-0.0015158402303689098,46.520384384758785,48.94175140363111,1.7165633919103256,1.9292473351290313,6.60236779694305,6.397583520305528,7.0,0.85,0.0,0.9111111111111111
-3.07539411605175,3.986401403280072,2.5419861072056382,-0.0003216758321092325,0.0020375729317431614,-0.0008535057809864875,47.39706322876515,49.802323446312705,1.7300426480067344,2.166046923928096,6.682238146696059,6.2048260846242504,7.0,0.85,0.0,0.9222222222222223
-3.0465429780966136,3.9864481101163323,2.587234389361349,-0.0007480313134079825,0.0020480443254174275,0.0024209686360066158,48.245592142118596,50.63586622208187,1.804973593873986,1.937072531874754,6.488925606601634,6.315732108833149,7.0,0.85,0.0,0.9333333333333333
-3.017185071403114,3.986497871724484,2.6325439062355023,-0.0004808296529206855,0.0020733055107187573,0.0022477405693993703,49.09355905798259,51.49594674683055,1.7136184196778554,1.8375258164586379,6.524694823613212,6.426401579920333,7.0,0.85,0.0,0.9444444444444445
-2.9873135074165207,3.986548367566789,2.6790028596245894,-0.000641244870516675,0.0021033527630848026,0.0030938745177569293,49.92841048171884,52.28718186369599,1.7141514482611453,2.0258355902106606,6.719517948511762,6.3080274696673,7.0,0.85,0.0,0.9555555555555556
-2.9603220072735006,3.9865948803156397,2.7196538606205842,-0.0011704580638230888,0.002133666215798516,0.0032186166757135577,50.705128806103744,53.06777267780535,1.7414692287022187,2.146045877420057,6.5897983161492935,6.172153029241523,7.0,0.85,0.0,0.9666666666666667
-2.9294650848827066,3.9866496629437145,2.7650155583346816,-0.0010550911815897642,0.002167314500615526,0.0022801956717394068,51.56387178558231,53.92471577227961,1.844613835829625,2.1771730189774594,6.51708304792722,6.202024168701806,7.0,0.85,0.0,0.9777777777777779
-2.898114059899125,3.9867104563871605,2.808729121519255,-0.0016108999054748438,0.0021896362253973614,0.0015921666466790672,52.37542628816326,54.76500766948109,1.8320558696928229,2.1292870530594996,6.577247914156414,6.30512264696346,7.0,0.85,0.0,0.9888888888888889
-2.8662673397651357,3.9867618220617116,2.8530663477608065,-0.0012065750588373602,0.0022231318206651497,0.003380387296135417,53.202836371265455,55.58883161075313,1.7698247913401608,2.1056449357203437,6.579996160366634,6.222082887377339,7.0,0.85,0.0,1.0
-2.833923782934915,3.9868257261854168,2.8967265360470473,-0.0002840900210775299,0.002257968602420644,0.0026313138096469325,54.02157676344497,56.433263944352916,1.7154691584656427,2.0498215342853348,6.719332241939487,6.302779868806056,7.0,0.85,0.0,1.011111111111111
-2.8010822300947598,3.986899086080903,2.941728052220832,-0.00033463759136298233,0.0022758133884712155,0.0009502634285109904,54.86215500683146,57.27464085347526,1.8359101998252045,2.1089786816445693,6.469144445192672,6.262744829030713,7.0,0.85,0.0,1.0222222222222224
-2.7677355407238404,3.98697462563984,2.985490137473795,-4.486193138647325e-06,0.0022858663653996447,0.0005081452188380195,55.68406478060524,58.115471004532026,1.8980531971420076,2.2048678568825095,6.484155881562957,6.2508163843046525,7.0,0.85,0.0,1.0333333333333334
-2.7339010555270944,3.987043787203669,3.0299928708156267,-0.0009121298808657108,0.0022941953007481167,0.0013510719989229816,56.50338582166852,58.97047061680459,1.807632019827508,1.9752728550207055,6.608457365467894,6.2696470942408995,7.0,0.85,0.0,1.0444444444444445
-2.699563652893453,3.9871110898318016,3.074400588974757,-0.0006181310399002455,0.002315531309151627,0.0021625870414892527,57.339722362218126,59.80900758879094,1.7772470755885372,2.3368554870630707,6.56915106190919,5.977676220970365,7.0,0.85,0.0,1.0555555555555556
-2.668618629847613,3.9871747473429724,3.1139039882250525,7.34568751751445e-05,0.002338060203224056,0.0020478864208199445,58.06911907294896,60.5303771000049,1.7104925827989705,2.2111553480931616,6.669209047531952,6.121476088939639,7.0,0.85,0.0,1.0666666666666667
-2.633331050404438,3.987252621425126,3.159610234149442,-0.0002319841389378327,0.0023552077271725325,0.0014680861471408429,58.92727902895315,61.398675844837314,1.8951834029409635,2.110682262210743,6.420532797295964,6.192313762326338,7.0,0.85,0.0,1.0777777777777777
-2.597534403604885,3.987331856890966,3.2046093391361614,-0.0012410479149074969,0.002370188024093295,0.001512236351516255,59.778080630459876,62.23574272219295,1.9223925662799461,2.206416935222345,6.516932446023176,6.067866571107024,7.0,0.85,0.0,1.088888888888889
-2.5612280779130505,3.9874086256482753,3.249440276489715,-0.0008716466644366178,0.0023913603735049136,0.002084905044357006,60.61853007099283,63.05543296304043,1.8490451292288888,2.227518549012369,6.431327503224947,6.227563095184788,7.0,0.85,0.0,1.1
-2.5244174539097872,3.987489701831582,3.2941788203063203,-0.0003398858532904553,0.0024107815761430502,0.0013207802333088242,61.45489731576569,63.88122121250106,1.8844614911331476,2.182039116499928,6.643250935530258,6.0275371972976615,7.0,0.85,0.0,1.1111111111111112
-2.4871082062031413,3.9875748544380385,3.33936658164499,-0.0004873690048562537,0.002425106715198788,0.0009488180696134974,62.276853786327585,64.72018252533113,1.6959236087379808,2.1407618026088264,6.636390646753989,6.153510629483276,7.0,0.85,0.0,1.1222222222222222
-2.449273043242793,3.987664529799732,3.386506684010494,-0.00032054747397383313,0.002432881675950487,0.00046014771994374253,63.171582568806635,65.58887793191356,1.6726506564821646,2.1023972491700063,6.656499892440589,6.151904215675106,7.0,0.85,0.0,1.1333333333333333
-2.410927591568897,3.987759485475591,3.4298960768942846,0.00028144796372868403,0.0024380947121246874,4.722263351975513e-05,63.98753121030744,66.41782297931022,1.8650372362935428,2.216277151351972,6.503069526560368,6.1520556062994665,7.0,0.85,0.0,1.1444444444444446
-2.372082947122017,3.987867380554852,3.4760688408681335,0.0009650633937463934,0.0024293904634164194,-0.0019316198668744907,64.82142534853487,67.27741814301214,1.8344105559799238,2.1285334413789694,6.5307203259162385,6.185656111263609,7.0,0.85,0.0,1.1555555555555557
-2.3371313688617303,3.9879525963260978,3.514814819481197,0.00010066072059328125,0.0024103424393132596,-0.001399183060937087,65.56605906850643,68.01576368034341,1.812845991812588,2.2331875540379698,6.57172360392609,6.067633215444559,7.0,0.85,0.0,1.1666666666666667
-2.297346359206334,3.9880447416005587,3.5583588835128643,-0.0010214850733313704,0.002404172376268804,3.2000576702408097e-05,66.36503899727413,68.79273283228397,1.7882570634048895,2.2619059561016375,6.562981093671129,6.171171460220797,7.0,0.85,0.0,1.1777777777777778
-2.257067922497375,3.988139475347104,3.6030795948742127,-0.00025229687177402515,0.002409093453724906,0.0007795241784138201,67.20180062634954,69.63408317329518,1.9221082969598786,2.0992669969088853,6.2346481165008,6.352663926448742,7.0,0.85,0.0,1.1888888888888889
-2.216280694846126,3.9882418915678857,3.648320170987851,0.00025491496130048037,0.0024108405843353987,-0.00030879157138365284,68.06157332318264,70.4798254440999,1.7823298340174736,2.3068186762894585,6.508938330087815,6.022464894549032,7.0,0.85,0.0,1.2
-2.1749867835954855,3.988340361538873,3.692682297426475,3.7619676765707297e-06,0.0024105018283240654,0.00034554290839652516,68.88363960929912,71.33048739963714,1.9527562683141393,2.2628355424489595,6.39116596501232,6.0643748617684725,7.0,0.85,0.0,1.2111111111111112
-2.133194768334716,3.988439177840132,3.736793809045607,-0.00016335309829484663,0.002416603141581855,0.0005068546100603318,69.71081423049648,72.15188488050737,1.8736709789002908,2.373369318845265,6.4616321883371555,6.11927427874223,7.0,0.85,0.0,1.2222222222222223
-2.0909130455370413,3.9885479518852653,3.7803565749000256,0.00032857436936565074,0.0024198520645623994,0.00012214341377701082,70.52452730923636,72.98603904157693,1.9007741244207805,2.236571137978904,6.571293959381106,6.000275263060517,7.0,0.85,0.0,1.2333333333333334
-2.0481315644886355,3.988652052051416,3.8245666618292327,0.00013383620049732634,0.0024147396318695952,-0.0006914671924051962,71.36050020899295,73.82632579475072,1.7938850974823657,2.2303582857033124,6.529090436102498,6.193740918755556,7.0,0.85,0.0,1.2444444444444445
-2.004849116567464,3.988757404128566,3.8700262953666207,-0.00038908155173905277,0.0024114642619020308,-0.0003010781629104802,72.20991128535306,74.67802999913567,1.7776141799996836,2.301335615213754,6.612669863363249,6.013073254145322,7.0,0.85,0.0,1.2555555555555555
-1.96595644524288,3.9888472448102013,3.9092724558758465,-0.0006956283756095042,0.002411816360984572,0.0003835738304616816,72.9351725313057,75.38920420201069,1.9925328860401719,2.2477205270690517,6.352744960230216,6.082889164813064,7.0,0.85,0.0,1.2666666666666666
-1.9217276041670155,3.988951501261645,3.9537692154629833,-0.0005351114139575004,0.0024189182980829957,0.0004522821172398288,73.78111423089722,76.21763335883495,1.998367262253911,2.318584164385758,6.365029032249442,6.023730907851056,7.0,0.85,0.0,1.277777777777778
-1.8769936157833036,3.9890608365982927,3.998384116124134,-0.0008367807899817979,0.002421578837065691,0.0002748938879747091,74.5998085126416,77.0695338682323,1.91085316082762,2.3117089489783815,6.229961450829624,6.167059871034766,7.0,0.85,0.0,1.288888888888889
-1.831761914106377,3.9891729863777865,4.042904304200795,0.0008758252520233329,0.002424943293678137,-0.0004026862114512354,75.44257538056213,77.89330654143296,1.9515774108381838,2.256788272986262,6.402685283201984,6.110056345587235,7.0,0.85,0.0,1.3
-1.7860329608186514,3.9892977241906236,4.087976941067002,0.001282080190875711,0.0024102145843615695,-0.001719706642631754,76.27281353743788,78.71657677681276,1.61753291295014,2.2648332954880774,6.72334424700969,6.029301592727095,7.0,0.85,0.0,1.3111111111111111
-1.7397878229901662,3.989425866255396,4.132717479704672,0.0012082981996459404,0.002387223310166779,-0.0024678248470300242,77.13292950280203,79.55999870309819,1.8581361866622736,2.3314159844552353,6.50457111817594,6.033968788980961,7.0,0.85,0.0,1.3222222222222222
-1.6930512145595398,3.9895421431129985,4.176670056091929,0.00029139196237280233,0.002364725164516226,-0.0018690395924685973,77.93582994646492,80.39254272805252,1.8555544354373772,2.358126795109543,6.535875265981367,5.9602521888272415,7.0,0.85,0.0,1.3333333333333335
-1.6458098472296554,3.989662042616599,4.2214427308525035,0.0012153781519170122,0.0023412951648702517,-0.0019403760514230778,78.78547874310325,81.22821194148784,1.6868658405225114,2.343055151934551,6.67290387495261,6.064890592659532,7.0,0.85,0.0,1.3444444444444446
-1.5980640064200051,3.989780602277788,4.266756912135659,0.00039113594490760634,0.0023187965375540353,-0.001617843698148939,79.62494182643249,82.06059831505533,1.7676107171204298,2.23322211928614,6.659678968003317,6.000391449012041,7.0,0.85,0.0,1.3555555555555556
-1.5551942860351773,3.9898827347797887,4.306401835077836,-0.00039914559495542363,0.002304155321101502,-0.0009305053876634904,80.38578850056172,82.82173221986874,1.8799126829156365,2.3985848646707355,6.515320832900345,5.881540853110572,7.0,0.85,0.0,1.3666666666666667
-1.5065078309958877,3.989990963099576,4.349461893603873,-0.0005070963053135153,0.00229825402392211,-0.00010551815642276157,81.17514932664038,83.61974331865564,1.826462372392503,2.3329095653680283,6.386054353145735,6.1442669742585725,7.0,0.85,0.0,1.3777777777777778
-1.457326958084462,3.990089221987053,4.393743210815043,-0.0017496557906963668,0.0023017895182452304,0.0011702515731638902,82.01701040988434,84.44446064939697,1.7984362866720516,2.3796337622256165,6.70679171102518,5.811747919809014,7.0,0.85,0.0,1.3888888888888888
-1.4076458826097664,3.9901872109692174,4.43845173000215,-0.0015992034350591619,0.002321640742301179,0.0020006745373786724,82.85910782436825,85.26616222173269,1.9098630662560303,2.409702299956489,6.3286787898471255,6.009960881928195,7.0,0.85,0.0,1.4000000000000001
-1.3574667629350794,3.990291993887298,4.481650863599186,-0.0004820146560117376,0.0023432778625174034,0.0017836189392981324,83.67375176395602,86.08084624119877,1.944913874201871,2.533867568302202,6.380102889142235,5.860006354170985,7.0,0.85,0.0,1.4111111111111112
-1.3068019583489485,3.990404918690505,4.525972315618399,2.714812622558839e-05,0.00236196176347636,0.0015253795108266816,84.48086118155173,86.90422374614974,1.845706208911708,2.3681451195286263,6.480729031012504,5.994484907922181,7.0,0.85,0.0,1.4222222222222223
-1.2556368184311728,3.9905238306127573,4.570940623626857,-0.000590435512257151,0.0023734429998389997,0.0007172614805137121,85.33520473066498,87.75168299326268,1.8751069226461439,2.565400133167043,6.4315747229433065,5.753042832470168,7.0,0.85,0.0,1.4333333333333333
-1.2039625601672028,3.9906425651706283,4.615687876435549,-6.678520144178294e-05,0.0023837819883159818,0.0007933974662597764,86.14409547950004,88.57210364862084,1.8323551162463378,2.418617518752476,6.527233564588554,5.9195319500279755,7.0,0.85,0.0,1.4444444444444444
-1.1517696173222929,3.990762858641989,4.661579718196717,-0.000248244785261761,0.0023938225919917532,0.0009651123568582087,87.03366953615901,89.48462684190515,2.0411792986687796,2.546557757867588,6.172831875853261,5.922862926677014,7.0,0.85,0.0,1.4555555555555557
-1.0990745575653333,3.9908869646268488,4.707006992928527,-0.00020074104961625863,0.002402773878627637,0.0006564388707814685,87.86310806147011,90.33216847803936,1.9302702825090503,2.47838265008255,6.349635197804739,5.860357880593615,7.0,0.85,0.0,1.4666666666666668
-1.0518071919603529,3.990983605722836,4.746625527556999,-0.002655155055088433,0.0024146579901509597,0.0020882261224712505,88.61113409811378,91.07166443011397,1.7965926186792747,2.458363348295871,6.555557872366451,5.898677547228416,7.0,0.85,0.0,1.4777777777777779
-0.9981523275767545,3.9910924179795852,4.791165401760967,-0.0012857546559518433,0.002446426291365921,0.002892665027821807,89.44731560853474,91.90413988004764,1.8482534254916598,2.4504630467130597,6.536963153134342,5.859424914224806,7.0,0.85,0.0,1.488888888888889
-0.9439973215814853,3.991219303078018,4.835950924158328,-0.0004157244363490541,0.002475886957633528,0.002233630356172086,90.27167731062607,92.73328443621047,1.9505076773898875,2.3853392541562033,6.45282322143074,5.914851786358681,7.0,0.85,0.0,1.5
-0.8893355672814548,3.991351000775863,4.880887926152621,0.0007958979191113077,0.002496637584727759,0.0014143818620027887,91.11696357156487,93.6065171452469,1.8551240272909089,2.458143732487281,6.554088770152297,5.763381752761165,7.0,0.85,0.0,1.511111111111111
-0.8341738431690575,3.9914899325531548,4.926547844532429,-0.0009948007858192047,0.0025070640161373634,0.0007576441561097945,91.9715666618763,94.45756515720882,1.8848899883535322,2.485584570052298,6.40500098682925,5.8021325614833685,7.0,0.85,0.0,1.5222222222222224
-0.778505565784303,3.99162123662432,4.970657915518714,-0.0003424299829429122,0.0025169295365857565,0.0006296849374641719,92.782393266262,95.26791769806604,1.7517138986833585,2.359616078149248,6.707036624185573,5.889861085968143,7.0,0.85,0.0,1.5333333333333334
-0.72232725414467,3.9917540808957304,5.015041552925783,-0.00104419125880711,0.0025250825662239537,0.0010018837661061398,93.64594959120984,96.11917101241012,1.8758228342342953,2.3757787611580925,6.659926358523424,5.877970428125698,7.0,0.83,-1.0,1.5444444444444445
-0.6657564455156066,3.9917705564111583,5.043345993376091,-0.016431649781152365,0.0015752381959911793,-0.16754077632476908,95.88956873076252,98.39251836093855,3.9996082375342263,3.9973831802736735,6.855918372064644,5.9787238235168685,7.0,0.83,-1.0,1.5555555555555556
-0.6151868315341141,3.991589853148405,5.071084381229925,-0.023463882191686856,-0.0008234983406981121,-0.3109841435705429,97.61268982593961,100.1001243675951,4.076763237026232,4.103427723990676,6.837496446251307,5.942239359793404,7.0,0.83,-1.0,1.5666666666666667
-0.5579738115254165,3.991144258489282,5.10149808963106,-0.02451204622623866,-0.005195782274799069,-0.46574130424284504,99.41359829894321,101.92472144083924,4.139999323396721,4.194841290329058,6.878262760049917,5.8740732401548605,7.0,0.83,-1.0,1.577777777777778
-0.5004110269988555,3.9904263624448233,5.1326995851753,-0.018626141926766728,-0.011262496207494456,-0.6115652291371744,101.18029558911002,103.66525871262539,4.147391953068294,4.2465275548481545,6.7421003438084846,5.895945560904589,7.0,0.83,-1.0,1.588888888888889
-0.4425005837883312,3.9894281857926157,5.163079950557181,-0.0036169390412831887,-0.018907593239120172,-0.7460148254744564,102.86389200376252,105.34711572459696,4.213585841375573,4.328994602958319,6.7738370642230725,5.8129547858995485,7.0,0.83,-1.0,1.6
-0.38424788944269844,3.9881203779588943,5.194314330745116,0.014584149235937035,-0.02801249895149843,-0.8708864327025613,104.60641080827759,107.091543472002,4.117498428643068,4.262370162445996,6.790967170197768,5.9251185076257435,7.0,0.83,-1.0,1.6111111111111112
-0.32565963424146543,3.986478099700119,5.224618298935061,0.04009696328875667,-0.03846967624208242,-0.9880854395555688,106.39340512068475,108.87870997740826,4.2156760903116375,4.347299101047541,6.934877080460128,5.780953516833676,7.0,0.83,-1.0,1.6222222222222222
-0.2667479931483923,3.9844782768512466,5.254086727308396,0.0693469126993893,-0.05020309896777175,-1.0983616975277608,108.2533442114864,110.7197683756418,4.195562257729443,4.385891215765052,6.712202593923007,5.8463780827093625,7.0,0.83,-1.0,1.6333333333333333
-0.2075121701183454,3.982104094226198,5.283978822117559,0.10581699499912613,-0.0631511669377989,-1.2020869827716953,110.11150366211706,112.57296024941158,4.031475291632483,4.2247376411319335,6.8671150722937275,6.011908260994984,7.0,0.83,-1.0,1.6444444444444446
-0.14796027013131868,3.9793541474513754,5.310709396583235,0.14937985843955165,-0.07723948289601751,-1.3023554482723676,112.02286720862394,114.49337724585718,4.213129446234374,4.391971390830211,6.861714011058555,5.795355249376331,7.0,0.83,-1.0,1.6555555555555557
-0.08811017193076426,3.9762283904900952,5.337420872316373,0.1971449822365592,-0.09240918096961515,-1.3943989650230946,113.92541251526892,116.36698237347238,4.254115616978652,4.421420624062277,6.888036281822564,5.740396071776381,7.0,0.83,-1.0,1.6666666666666667
-0.03466330049655132,3.973099232899184,5.360750406601734,0.2430556754597893,-0.1067429397876555,-1.4723031419102668,115.574689298999,118.03107758436724,4.2486750301065,4.411573008631718,6.891195777227759,5.745177891366304,7.0,0.83,-1.0,1.6777777777777778
0.02573119227760242,3.969166575786182,5.385598768656566,0.29726813322015333,-0.1237798831286158,-1.5550546400535952,117.46373914229244,119.91939642118601,4.314949262154288,4.399638295812576,7.180452898257046,5.610468100602243,7.0,0.83,-1.0,1.6888888888888889
0.08640956972554595,3.964781232509977,5.408650393481337,0.3577450624706717,-0.14172659888569633,-1.6353155407051092,119.39611838560987,121.85048164231932,4.199551490900364,4.374102703819883,6.864856250447335,5.805931603828127,7.0,0.83,-1.0,1.7
0.14734821721518981,3.9599428331801345,5.430557772643694,0.4233939171372936,-0.16054433833956064,-1.7102046127409716,121.33677747562702,123.79873128200015,4.309817556811769,4.393035904092715,7.124110450522446,5.624505696268994,7.0,0.83,-1.0,1.7111111111111112
0.20854356637172014,3.9546378341654065,5.451204276848291,0.4925410219063209,-0.18020354203395947,-1.7839527300216238,123.25759856182461,125.75537214317643,4.226067412089228,4.369075423634884,6.905912673594193,5.763998039154056,7.0,0.83,-1.0,1.7222222222222223
0.2699981352254438,3.9488591897331515,5.471400523052063,0.5672156727993882,-0.20065880493013222,-1.8523323067691717,125.18604231819515,127.69925571836013,4.363011772816677,4.408626712142052,7.141163577528848,5.5554408152943235,7.0,0.83,-1.0,1.7333333333333334
0.33171633524848615,3.9425965239262397,5.489691908584321,0.6450840009478938,-0.2218555736616634,-1.9152246125575494,127.13781308418014,129.67188365578258,4.36544203716157,4.389632073743702,7.17399405755188,5.545161659782365,7.0,0.83,-1.0,1.7444444444444445
0.39367273945137565,3.9358178188798636,5.50534073940952,0.7240174426312903,-0.24377237233099197,-1.9800255981955739,129.11708223241763,131.66400263549735,4.221248913245204,4.322963475519562,6.9626960931964,5.7553979705705025,7.0,0.83,-1.0,1.7555555555555555
